ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
11439.0,35.03,0.45,0.98,9.41,1.41,1.0,0.78,361.69,286.6,10.0,13.0,6.0,1.22,27.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,11.1,-1.55,-1.2,0.84540099
11440.0,35.2,0.45,1.01,9.38,1.39,1.01,0.78,361.66,286.7,10.0,13.0,6.0,1.2,27.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,11.1,-1.55,1.6,0.83257461
11441.0,35.17,0.45,1.0,9.4,1.41,1.0,0.81,362.09,286.17,10.0,13.0,6.0,1.18,27.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,11.1,-1.55,4.4,0.74029046
11442.0,35.07,0.45,1.02,9.4,1.4,1.0,0.78,362.33,286.45,10.0,13.0,6.0,1.2,27.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,11.1,-1.3,4.7,0.53641051
11443.0,35.1,0.45,1.0,9.41,1.4,0.99,0.81,360.57,286.67,10.0,13.0,6.0,1.19,27.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,11.1,5.0,4.7,0.30883795
11444.0,35.31,0.45,0.99,9.39,1.39,0.98,0.78,360.8,287.05,10.0,13.0,6.0,1.18,27.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,11.1,11.3,4.7,0.19567871
11445.0,35.22,0.44,0.99,9.4,1.4,1.01,0.82,361.0,286.74,10.0,13.0,6.0,1.21,27.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,11.1,11.55,-1.2,0.17379098
11446.0,35.16,0.45,0.99,9.42,1.38,0.99,0.8,361.25,286.86,10.0,13.0,6.0,1.21,27.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,11.1,11.55,1.6,0.17328931
11447.0,35.17,0.44,1.0,9.42,1.39,1.0,0.81,361.74,285.95,10.0,13.0,6.0,1.2,27.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,11.1,11.55,4.4,0.19293559
11448.0,12.09,0.86,0.8,4.38,2.62,1.0,0.41,408.43,368.46,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,1.0,1.0,14.65,1.7,-1.0,0.083653659
11449.0,12.3,0.87,0.8,4.41,2.6,1.0,0.4,407.37,368.48,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,2.0,1.0,14.65,1.7,3.3,0.082103036
11450.0,12.19,0.87,0.82,4.39,2.58,1.01,0.39,408.32,367.73,12.0,11.0,9.0,2.19,30.0,Superheated,42.5,-42.0,96.7,3.0,1.0,14.65,1.7,7.6,0.077583894
11451.0,12.37,0.86,0.81,4.38,2.59,0.99,0.4,409.42,368.6,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,4.0,1.0,14.65,7.0,-1.0,0.027932432
11452.0,12.22,0.86,0.81,4.41,2.6,1.01,0.4,408.42,368.44,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,5.0,1.0,14.65,7.0,3.3,0.027151493
11453.0,12.27,0.86,0.79,4.38,2.62,1.0,0.4,409.11,368.83,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,6.0,1.0,14.65,7.0,7.6,0.030347712
11454.0,12.16,0.87,0.81,4.39,2.62,1.01,0.39,409.29,368.45,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,7.0,1.0,14.65,12.3,-1.0,0.034840032
11455.0,12.27,0.87,0.8,4.4,2.58,1.01,0.42,408.68,368.56,12.0,11.0,9.0,2.22,30.0,Superheated,42.5,-42.0,96.7,8.0,1.0,14.65,12.3,3.3,0.023481706
11456.0,12.35,0.86,0.82,4.39,2.58,1.01,0.38,409.24,368.11,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,9.0,1.0,14.65,12.3,7.6,0.041154891
11457.0,12.06,0.86,0.81,4.4,2.6,1.02,0.41,408.47,368.42,12.0,11.0,9.0,2.19,30.0,Superheated,42.5,-42.0,96.7,10.0,2.0,12.35,1.7,-1.0,0.43174964
11458.0,12.21,0.86,0.81,4.38,2.59,1.01,0.39,408.84,368.99,12.0,11.0,9.0,2.19,30.0,Superheated,42.5,-42.0,96.7,11.0,2.0,12.35,1.7,3.3,0.39840081
11459.0,12.16,0.87,0.8,4.42,2.62,1.01,0.41,410.1,368.39,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,12.0,2.0,12.35,1.7,7.6,0.26575404
11460.0,12.2,0.87,0.79,4.4,2.6,1.01,0.4,410.31,368.78,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,13.0,2.0,12.35,7.0,-1.0,0.36565688
11461.0,12.13,0.87,0.78,4.42,2.61,1.01,0.38,409.53,368.21,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,14.0,2.0,12.35,7.0,3.3,0.34978718
11462.0,12.1,0.86,0.8,4.42,2.6,1.01,0.38,409.81,368.59,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,15.0,2.0,12.35,7.0,7.6,0.24638881
11463.0,12.33,0.86,0.78,4.42,2.6,1.0,0.41,410.11,368.17,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,16.0,2.0,12.35,12.3,-1.0,0.22435428
11464.0,12.4,0.87,0.81,4.4,2.59,1.0,0.41,409.64,368.57,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,17.0,2.0,12.35,12.3,3.3,0.21790902
11465.0,12.13,0.86,0.81,4.42,2.61,1.0,0.4,408.55,368.2,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,18.0,2.0,12.35,12.3,7.6,0.16402912
11466.0,12.19,0.86,0.8,4.41,2.58,1.0,0.41,409.2,367.89,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,19.0,3.0,13.5,1.45,-1.0,0.26107407
11467.0,12.06,0.86,0.81,4.38,2.59,1.0,0.39,408.58,368.45,12.0,11.0,9.0,2.18,30.0,Superheated,42.5,-42.0,96.7,20.0,3.0,13.5,1.45,3.3,0.24702919
11468.0,12.3,0.87,0.8,4.38,2.59,1.0,0.4,408.23,368.37,12.0,11.0,9.0,2.19,30.0,Superheated,42.5,-42.0,96.7,21.0,3.0,13.5,1.45,7.6,0.17551585
11469.0,12.07,0.86,0.79,4.39,2.6,0.98,0.38,410.0,368.43,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,22.0,4.0,13.5,1.7,7.9,0.12172095
11470.0,12.17,0.86,0.82,4.39,2.61,1.01,0.4,409.71,368.36,12.0,11.0,9.0,2.22,30.0,Superheated,42.5,-42.0,96.7,23.0,4.0,13.5,7.0,7.9,0.08669591
11471.0,12.03,0.87,0.82,4.41,2.59,0.99,0.4,409.62,368.04,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,24.0,4.0,13.5,12.3,7.9,0.066712491
11472.0,12.21,0.86,0.8,4.41,2.6,0.98,0.41,408.49,368.64,12.0,11.0,9.0,2.2,30.0,Superheated,42.5,-42.0,96.7,25.0,5.0,13.5,12.55,-1.0,0.066011041
11473.0,12.05,0.86,0.79,4.41,2.59,0.98,0.39,409.76,368.17,12.0,11.0,9.0,2.22,30.0,Superheated,42.5,-42.0,96.7,26.0,5.0,13.5,12.55,3.3,0.064516135
11474.0,12.21,0.86,0.8,4.38,2.6,1.02,0.4,409.1,368.38,12.0,11.0,9.0,2.21,30.0,Superheated,42.5,-42.0,96.7,27.0,5.0,13.5,12.55,7.6,0.070404842
11475.0,36.33,0.44,1.21,6.79,1.18,0.81,0.62,365.5,353.97,8.0,5.0,17.0,1.59,18.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,10.25,0.3,-0.9,0.19784939
11476.0,36.47,0.44,1.21,6.82,1.19,0.79,0.58,365.39,354.13,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,10.25,0.3,7.4,0.20560914
11477.0,36.53,0.44,1.21,6.78,1.19,0.79,0.61,365.6,353.14,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,10.25,0.3,15.7,0.12555517
11478.0,36.32,0.44,1.19,6.79,1.2,0.81,0.58,365.38,353.33,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,10.25,2.6,-0.9,0.14650831
11479.0,36.45,0.44,1.19,6.81,1.2,0.79,0.6,366.35,353.72,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,10.25,2.6,7.4,0.1341795
11480.0,36.31,0.43,1.18,6.81,1.22,0.8,0.6,366.0,353.75,8.0,5.0,17.0,1.62,18.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,10.25,2.6,15.7,0.13032354
11481.0,36.31,0.44,1.21,6.8,1.19,0.82,0.59,365.27,353.69,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,10.25,4.9,-0.9,0.090370625
11482.0,36.6,0.44,1.21,6.81,1.21,0.79,0.58,364.58,353.31,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,10.25,4.9,7.4,0.11232377
11483.0,36.32,0.44,1.2,6.79,1.21,0.8,0.58,364.47,,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,10.25,4.9,15.7,0.10780395
11484.0,36.33,0.44,1.21,6.81,1.19,0.8,0.61,366.07,353.55,8.0,5.0,17.0,1.59,18.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,8.55,0.3,-0.9,1.7354175
11485.0,36.44,0.44,1.21,6.81,1.21,0.79,0.61,364.76,353.71,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,8.55,0.3,7.4,0.82075
11486.0,36.38,0.44,1.2,6.79,1.2,0.78,0.61,365.28,353.84,8.0,5.0,17.0,1.59,18.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,8.55,0.3,15.7,0.4099437
11487.0,36.04,0.44,1.2,6.81,1.19,0.79,0.6,365.69,352.97,8.0,5.0,17.0,1.61,18.0,Subcoled,37.9,-1.0,152.0,13.0,2.0,8.55,2.6,-0.9,1.4444078
11488.0,1823.7113123566005,0.44,1.21,6.82,1.21,0.78,0.61,365.27,354.11,8.0,5.0,17.0,1.58,18.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,8.55,2.6,7.4,0.74307328
11489.0,36.49,0.44,1.2,6.8,1.2,0.79,0.58,365.64,353.7,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,8.55,2.6,15.7,0.4743368
11490.0,36.36,0.43,1.2,6.8,1.2,0.78,0.62,365.76,354.06,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,8.55,4.9,-0.9,0.99035138
11491.0,36.32,0.44,1.19,6.8,1.21,0.81,0.62,,353.77,8.0,5.0,17.0,1.59,18.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,8.55,4.9,7.4,0.55016851
11492.0,36.49,0.44,1.21,6.8,1.18,0.79,0.61,365.65,353.64,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,8.55,4.9,15.7,0.35556093
11493.0,36.4,0.44,1.2,6.82,1.18,0.81,0.59,365.51,354.57,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,9.4,0.05,-0.9,0.82631439
11494.0,36.41,0.44,1.2,6.8,1.2,0.8,0.6,365.69,353.56,8.0,5.0,17.0,1.59,18.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,9.4,0.05,7.4,0.52990711
11495.0,36.36,0.44,1.18,6.79,1.2,0.8,0.62,367.14,352.99,8.0,5.0,17.0,1.58,18.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,9.4,0.05,15.7,0.29325724
11496.0,36.35,0.44,1.18,6.82,1.22,0.81,0.6,364.65,354.07,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,9.4,0.3,16.0,0.14962451
11497.0,36.55,0.44,1.2,6.79,1.18,0.81,0.62,366.1,353.95,8.0,5.0,17.0,1.62,18.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,9.4,2.6,16.0,0.12896359
11498.0,36.32,0.44,1.21,6.8,1.19,0.8,0.6,366.51,352.87,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,9.4,4.9,16.0,0.14153431
11499.0,36.44,0.44,1.19,6.81,1.2,0.8,0.59,364.98,353.84,8.0,5.0,17.0,1.6,18.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,9.4,5.15,-0.9,0.2958689
11500.0,36.37,0.43,1.22,6.81,1.21,0.78,0.62,364.72,354.17,8.0,5.0,17.0,1.61,18.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,9.4,5.15,7.4,0.20595567
11501.0,36.51,0.44,1.21,6.81,1.22,0.8,0.62,364.28,353.66,8.0,5.0,17.0,1.62,18.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,9.4,5.15,15.7,0.15140782
11502.0,40.47,0.83,0.8,6.59,1.61,1.99,0.21,370.28,311.16,5.0,6.0,14.0,1.19,3.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,6.65,-2.6,-1.9,0.10534392
11503.0,40.4,0.83,0.82,6.6,1.62,2.02,0.21,370.3,310.45,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,6.65,-2.6,4.9,0.064837493
11504.0,40.32,0.83,0.8,6.59,1.58,1.98,0.19,370.77,311.11,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,6.65,-2.6,11.7,0.059100181
11505.0,40.26,0.83,0.82,6.61,1.59,2.02,0.22,368.96,311.35,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,6.65,0.2,-1.9,0.087817468
11506.0,40.39,0.84,0.8,6.61,1.59,2.02,0.18,371.23,311.25,5.0,6.0,14.0,1.22,3.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,6.65,0.2,4.9,0.047228038
11507.0,40.33,0.84,0.78,6.6,1.6,2.0,0.2,370.36,311.22,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,6.65,0.2,11.7,0.056729693
11508.0,40.48,0.83,0.78,6.61,1.6,2.02,0.19,370.66,311.96,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,6.65,3.0,-1.9,0.092302375
11509.0,40.34,0.84,0.81,6.62,1.58,1.99,0.22,369.54,311.08,5.0,6.0,14.0,1.22,3.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,6.65,3.0,4.9,0.05635402
11510.0,40.55,0.83,0.79,6.61,1.6,1.99,0.19,369.9,310.79,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,6.65,3.0,11.7,0.053857308
11511.0,40.29,0.83,0.81,6.59,1.62,1.98,0.21,368.81,311.5,5.0,6.0,14.0,1.19,3.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,5.35,-2.6,-1.9,1.0777497
11512.0,40.29,0.84,0.82,6.61,1.62,2.0,0.22,368.84,311.25,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,5.35,-2.6,4.9,0.48675743
11513.0,40.31,0.83,0.8,6.6,1.59,1.98,0.21,369.92,310.91,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,5.35,-2.6,11.7,0.27660909
11514.0,40.26,0.83,0.78,6.58,1.6,1.99,0.22,370.33,310.99,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,5.35,0.2,-1.9,1.6073513
11515.0,40.57,0.83,0.78,6.58,1.58,2.01,0.21,368.84,310.42,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,5.35,0.2,4.9,0.69826531
11516.0,40.36,0.84,0.79,6.62,1.58,2.01,0.2,369.77,310.9,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,5.35,0.2,11.7,0.46227121
11517.0,40.7,0.84,0.79,6.59,1.61,2.0,0.19,371.21,311.74,5.0,6.0,14.0,1.19,3.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,5.35,3.0,-1.9,0.95873827
11518.0,40.47,0.83,0.81,6.59,1.62,2.02,0.18,370.0,311.45,5.0,6.0,14.0,1.19,3.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,5.35,3.0,4.9,0.44396698
11519.0,40.43,0.83,0.79,6.59,1.62,2.01,0.21,370.44,310.2,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,5.35,3.0,11.7,0.2695654
11520.0,40.36,0.83,0.8,6.6,1.58,2.0,0.2,369.63,310.98,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,6.0,-2.85,-1.9,0.36627546
11521.0,40.32,0.84,0.78,6.59,1.58,2.01,0.18,369.99,310.78,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,6.0,-2.85,4.9,0.19251464
11522.0,40.45,0.83,0.81,6.6,1.61,1.99,0.2,369.39,311.05,5.0,6.0,14.0,1.19,3.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,6.0,-2.85,11.7,0.14415431
11523.0,40.32,0.84,0.81,6.6,1.6,1.99,0.19,370.22,311.22,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,6.0,-2.6,12.0,0.11858442
11524.0,40.54,0.83,0.78,6.59,1.61,1.98,0.2,369.38,311.4,5.0,6.0,14.0,1.21,3.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,6.0,0.2,12.0,0.12272093
11525.0,40.38,0.83,0.79,6.62,1.61,2.0,0.2,370.87,311.51,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,6.0,3.0,12.0,0.11705068
11526.0,40.49,0.84,0.81,6.6,1.59,2.0,0.21,370.07,311.71,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,6.0,3.25,-1.9,0.31148612
11527.0,40.47,0.83,0.81,6.6,1.62,2.0,0.21,370.97,311.16,5.0,6.0,14.0,1.2,3.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,6.0,3.25,4.9,0.16754885
11528.0,40.49,0.84,0.78,6.61,1.58,1.99,0.19,370.32,310.97,5.0,6.0,14.0,1.18,3.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,6.0,3.25,11.7,0.13306327
11529.0,7.97,0.44,2.81,3.42,1.79,0.19,1.01,315.16,297.91,16.0,16.0,11.0,1.98,13.0,Superheated,42.5,-42.0,96.7,1.0,1.0,12.45,-5.8,-0.5,0.11610066
11530.0,8.3,0.45,2.79,3.39,1.81,0.2,1.0,316.75,298.18,16.0,16.0,11.0,1.98,13.0,Superheated,42.5,-42.0,96.7,2.0,1.0,12.45,-5.8,4.8,0.12498538
11531.0,8.02,0.45,2.78,3.41,1.79,0.21,1.01,314.88,298.55,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,3.0,1.0,12.45,-5.8,10.1,0.16666803
11532.0,8.09,0.45,2.79,3.39,1.79,0.2,1.0,316.02,297.65,16.0,16.0,11.0,2.0,13.0,Superheated,42.5,-42.0,96.7,4.0,1.0,12.45,2.0,-0.5,0.04893335
11533.0,8.18,0.45,2.78,3.4,1.82,0.19,1.0,316.46,298.26,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,5.0,1.0,12.45,2.0,4.8,0.06402424
11534.0,8.09,0.44,2.8,3.4,1.81,0.21,1.01,315.62,298.83,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,6.0,1.0,12.45,2.0,10.1,0.040572897
11535.0,7.97,0.45,2.81,3.39,1.8,0.18,0.99,316.19,298.16,16.0,16.0,11.0,2.02,13.0,Superheated,42.5,-42.0,96.7,7.0,1.0,12.45,9.8,-0.5,0.062848188
11536.0,8.19,0.44,2.81,3.42,1.8,0.2,0.99,315.93,298.46,16.0,16.0,11.0,2.0,13.0,Superheated,42.5,-42.0,96.7,8.0,1.0,12.45,9.8,4.8,0.048390709
11537.0,8.14,0.44,2.81,3.41,1.8,0.22,0.98,314.91,298.43,16.0,16.0,11.0,2.0,13.0,Superheated,42.5,-42.0,96.7,9.0,1.0,12.45,9.8,10.1,0.082116097
11538.0,8.1,0.45,2.82,3.38,1.79,0.2,1.02,314.26,298.04,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,10.0,2.0,10.35,-5.8,-0.5,0.45291039
11539.0,8.06,0.44,2.79,3.4,1.8,0.2,0.98,317.53,297.97,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,11.0,2.0,10.35,-5.8,4.8,0.46938998
11540.0,8.04,0.45,2.79,3.41,1.79,0.18,0.98,316.4,299.17,16.0,16.0,11.0,2.02,13.0,Superheated,42.5,-42.0,96.7,12.0,2.0,10.35,-5.8,10.1,0.37783086
11541.0,7.95,0.44,2.82,3.42,1.81,0.2,1.0,316.31,298.14,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,13.0,2.0,10.35,2.0,-0.5,0.63548464
11542.0,8.02,0.45,2.79,3.42,1.81,0.21,1.0,315.15,298.5,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,14.0,2.0,10.35,2.0,4.8,0.54057765
11543.0,8.25,0.44,2.79,3.4,1.79,0.2,1.01,315.9,298.85,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,15.0,2.0,10.35,2.0,10.1,0.40454
11544.0,8.37,0.45,2.79,3.41,1.8,0.21,1.02,315.82,298.68,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,16.0,2.0,10.35,9.8,-0.5,0.35745779
11545.0,8.25,0.45,2.8,3.4,1.8,0.19,1.0,314.6,298.19,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,17.0,2.0,10.35,9.8,4.8,0.38762388
11546.0,8.18,0.45,2.82,3.41,1.81,0.2,1.01,314.25,297.89,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,18.0,2.0,10.35,9.8,10.1,0.36111742
11547.0,7.95,0.45,2.81,3.4,1.81,0.2,1.0,315.44,298.44,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,19.0,3.0,11.4,-6.05,-0.5,0.3348597
11548.0,8.0,0.44,2.78,3.4,1.8,0.21,1.01,316.05,299.06,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,20.0,3.0,11.4,-6.05,4.8,0.34734234
11549.0,7.98,0.45,2.8,3.4,1.79,0.2,0.98,314.8,298.34,16.0,16.0,11.0,2.0,13.0,Superheated,42.5,-42.0,96.7,21.0,3.0,11.4,-6.05,10.1,0.32865804
11550.0,8.06,0.45,2.8,3.39,1.82,0.22,0.99,316.33,298.15,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,22.0,4.0,11.4,-5.8,10.4,0.16451289
11551.0,8.17,0.45,2.81,3.4,1.8,0.21,0.98,314.93,299.16,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,23.0,4.0,11.4,2.0,10.4,0.11399503
11552.0,7.98,0.44,2.81,3.4,1.82,0.22,0.99,314.77,298.76,16.0,16.0,11.0,2.01,13.0,Superheated,42.5,-42.0,96.7,24.0,4.0,11.4,9.8,10.4,0.12686536
11553.0,8.19,0.45,2.81,3.39,1.8,0.21,1.0,315.86,298.53,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,25.0,5.0,11.4,10.05,-0.5,0.10624958
11554.0,8.19,0.45,2.79,3.42,1.8,0.22,1.02,315.41,298.28,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,26.0,5.0,11.4,10.05,4.8,0.11384659
11555.0,8.19,0.45,2.79,3.38,1.81,0.21,0.98,315.3,298.24,16.0,16.0,11.0,1.99,13.0,Superheated,42.5,-42.0,96.7,27.0,5.0,11.4,10.05,10.1,0.1234839
11556.0,9.96,0.58,1.2,8.98,1.39,1.99,0.6,515.56,312.67,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,12.05,-0.5,-2.1,0.12510483
11557.0,9.88,0.58,1.2,9.01,1.39,2.0,0.6,515.61,312.52,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,12.05,-0.5,0.7,0.11740675
11558.0,10.0,0.59,1.2,8.99,1.39,1.99,0.59,514.57,312.73,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,12.05,-0.5,3.5,0.11976527
11559.0,9.98,0.58,1.19,8.99,1.41,2.01,0.58,513.84,313.32,10.0,5.0,6.0,1.42,10.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,12.05,1.8,-2.1,0.091269083
11560.0,10.05,0.58,1.21,9.0,1.4,1.99,0.59,513.83,312.5,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,12.05,1.8,0.7,0.098553114
11561.0,10.06,0.58,1.18,8.98,1.38,2.0,0.58,515.08,312.5,10.0,5.0,6.0,1.38,10.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,12.05,1.8,3.5,0.055583544
11562.0,9.92,0.58,1.2,9.0,1.42,2.0,0.61,514.87,313.03,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,12.05,4.1,-2.1,0.071249142
11563.0,10.11,0.59,1.2,8.99,1.4,1.99,0.6,514.3,312.89,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,12.05,4.1,0.7,0.0601281
11564.0,9.9,0.58,1.21,8.98,1.41,1.99,0.61,514.96,312.39,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,12.05,4.1,3.5,0.076463953
11565.0,10.09,0.58,1.2,9.01,1.39,2.02,0.61,516.13,312.35,10.0,5.0,6.0,1.4,10.0,Subcool,37.9,-1.0,152.0,10.0,2.0,10.55,-0.5,-2.1,0.81698984
11566.0,9.99,0.58,1.19,9.0,1.4,1.98,0.59,514.89,312.63,10.0,5.0,6.0,1.39,10.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,10.55,-0.5,0.7,0.58421266
11567.0,9.87,0.58,1.2,9.0,1.42,1.99,0.61,515.18,312.87,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,10.55,-0.5,3.5,0.39732817
